images_image,images_label,next,fileName,type1,type2,flip?
"https://dkstatics-public.digikala.com/digikala-products/6a3a0b591db2f0e695aa0b7737089c79914d8656_1601151569.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 179169,178,2482.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/e06c1689a4ea202bc8855d09b162bd26de4a2ec2_1603108559.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 174446,178,2483.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/111954011.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک متری سی پرشیا کد 173019,178,2484.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/112974053.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 174007,178,2485.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/113163510.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 174163,178,2486.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/113657726.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 141013,178,2487.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/114511335.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171162,178,2488.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/119385214.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 174269,178,2489.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/119453066.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف کناره طول سه متر سی پرشیا کد 174285,178,2490.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/119885675.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 174425,178,2491.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/966832.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری گالری نور کد H1503,178,2492.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/3315540.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری مدرن گالری سلام کد 638,178,2493.jpg,0,h,
"https://dkstatics-public.digikala.com/digikala-products/5071783.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری سی پرشیا کد 702005,178,2494.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/5110734.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری سی پرشیا کد 702015,178,2495.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/68485.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد 116053,178,2496.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1112364.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو و نیم متری کد 116068,178,2497.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/1404242.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101926,178,2498.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1495868.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد B127,178,2499.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/734785.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد DR4112,178,2500.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/2936476.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت گل ابریشم سه متری گالری مدرن کد 3009,178,2501.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/3284730.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 133,178,2502.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3284807.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 134,178,2503.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3285813.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 143,178,2504.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3285882.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 146,178,2505.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/5398306.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",قالیچه دستباف 1.6 متری مدل گل ابریشم مدل 01,178,2506.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/113747449.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری مدل 466778,178,2507.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/113747742.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری مدل 480839,178,2508.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/115009938.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 980752,178,2509.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/120304015.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک و نیم متری کد ۹۹۱۰۰۶,178,2510.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/89db393e20dc5362d87d6038050c1787cabf9e49_1594212448.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف آنا فرش طرح خواستگاری بزرگ کد 11123,178,2511.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/a2503a370965ed144dd3bce28dfb700a19e08a03_1594219854.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری مدل سالاری تبریز کد 50461,178,2512.jpg,4,l,
"https://dkstatics-public-2.digikala.com/digikala-products/110545581.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک متری کد 1503231,178,2513.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/e8fc0a88212e20f7e7fda71277bc8f9845bbc2f1_1595331878.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری مدل ایلیاتی کد 181,178,2514.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/116f8118fdfbd6f84a410602198a12c164d5ee1e_1595335807.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری مدل ایلیاتی کد 1041,178,2515.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/e2783f218ec14e9ca55d700c359fb7228ccaf74d_1595334890.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری مدل ایلیاتی کد 1019,178,2516.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/475bf7e3b833ac9586aafbaa835e68fa08e0bdef_1596001678.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل کاشان کد 503479C,178,2517.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/121242584.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل شیراز ایلیاتی کد T486174,178,2518.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/d7d4989bee367655407a1c15616d079033063774_1595677377.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری مدل شیراز کد 461108C,178,2519.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/d7d4989bee367655407a1c15616d079033063774_1595677377.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری مدل شیراز کد 461108C,178,2520.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2220272f18ac532e75b0266905cd397173f5cd4f_1595678725.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل شیراز کد 483898C,178,2521.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/475bf7e3b833ac9586aafbaa835e68fa08e0bdef_1596001678.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل کاشان کد 503479C,178,2522.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/121242584.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل شیراز ایلیاتی کد T486174,178,2523.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/4286154.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد H1589,178,2524.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/110873353.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تابلو فرش دستبافت بدون قاب طرح کعبه,178,2525.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/4cec5146fb049e52a95d2191c5f4e666210c217e_1595954417.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو و نیم متری کد 7002,178,2526.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/1de6bd2492a67c452790e182c98c69b24b1ac7cf_1599933602.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو متری سی پرشیا کد 179126,178,2527.jpg,4,m,
"https://dkstatics-public.digikala.com/digikala-products/386fa34ed0b101705aa76b599df1aa6c8fb633aa_1600066056.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171411,178,2528.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1935586.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری هریس کد 100233,178,2529.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/111955744.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک متری سی پرشیا کد 173023,178,2530.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/113608741.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف کناره طول دو متر سی پرشیا کد 131876,178,2531.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/115647673.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 178039,178,2532.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/119381236.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف کناره طول سه متر سی پرشیا کد 174237,178,2533.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/119382796.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف کناره طول دو و نیم متر سی پرشیا کد 174252,178,2534.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/119452308.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 174281,178,2535.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/119463130.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف کناره طول دو متر سی پرشیا کد 174291,178,2536.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/119485802.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار متری سی پرشیا کد 174345,178,2537.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2220421.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری گالری نور کد H1370,178,2538.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2112403.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم گالری نور کد H1436,178,2539.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3220784.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح بلوچ جانمازی کد NKP.F 112,178,2540.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/3221926.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح مشهدی کد NKP.F 123,178,2541.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/3279623.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 113,178,2542.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3280614.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 120,178,2543.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3284564.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 131,178,2544.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/3285941.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 147,178,2545.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/899030.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 116048,178,2546.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/346791.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد 116091,178,2547.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1737004.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دوازده‌ متری کد 9512242,178,2548.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/1660751.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد 1107,178,2549.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/5498576.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف زرع و نیم کد 1252,178,2550.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/5501907.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت طرح بختیاری کد 1104515,178,2551.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/5538585.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری طرح بختیاری کد 1104528,178,2552.jpg,1,k,
"https://dkstatics-public-2.digikala.com/digikala-products/110424287.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت قم جمشیدی یک و نیم متری کد 1105566,178,2553.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/111498384.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش و نیم متری طرح نایین کد 1105637,178,2554.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2426423.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ابریشمی سه متری اثر رضاپور کد 182046,178,2555.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/121715951.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 991014 یک جفت,178,2556.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2442571.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سیرمان طرح منظره پارادایز 10 کد 2252,178,2557.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/c52a82b0a710a37b2db5e6413288f85d118ff0f7_1596009609.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل همدان کد 452395C,178,2558.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/1f88e87b8ee8eb357d18ddd173fef289917d9e26_1596522492.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری مدل شیراز ایلیاتی کد 461145c,178,2559.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/121241751.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل شیراز ایلیاتی کد 483947,178,2560.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/119108700.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه و نیم متری مدل نهاوند کد 503613,178,2561.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/4589112.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت پنج متری کد H1617,178,2562.jpg,4,t,
"https://dkstatics-public-2.digikala.com/digikala-products/110251126.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد H1763,178,2563.jpg,4,m,
"https://dkstatics-public-2.digikala.com/digikala-products/110096623.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد H1754,178,2564.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/119530330.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم کد 2295,178,2565.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/4696046.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یک و نیم متری طرح محرمات اصفهان کد 101,178,2566.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/2997616.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری گالری نور کد H1546,178,2567.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/6ec7156c878b66cc72f66b0fdbf0888e50d2f4f8_1603618142.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 174509,178,2568.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/2190505.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دایره قطر 2 متر سی پرشیا کد 160057,178,2569.jpg,0,l,
"https://dkstatics-public.digikala.com/digikala-products/2453990.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم سی پرشیا کد 162029,178,2570.jpg,2,g,
"https://dkstatics-public.digikala.com/digikala-products/3292711.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت کناره طول دو متری سی پرشیا کد 164027,178,2571.jpg,2,h,
"https://dkstatics-public.digikala.com/digikala-products/3709005.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف خرک سی پرشیا کد 167012,178,2572.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/5117031.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری سی پرشیا کد 702025,178,2573.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/5139272.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت کناره دو و نیم متری سی پرشیا کد 701076,178,2574.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/112977172.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 174027,178,2575.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/113048920.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 174041,178,2576.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/114060589.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف رومیزی یک دهم متری سی پرشیا کد 703006 یک جفت,178,2577.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/115627288.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف یلمه ذرع و نیم سی پرشیا کد 178030,178,2578.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/118417528.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 179008,178,2579.jpg,4,h,
"https://dkstatics-public.digikala.com/digikala-products/119121397.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه و نیم متری سی پرشیا کد 179066,178,2580.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/119354925.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار متری سی پرشیا کد 171240,178,2581.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/119871837.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 174370,178,2582.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/34a59dd844f4d02f40497f5dc71a595e4286d6be_1599683876.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 163103,178,2583.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/65b3c258276d098dad0fca1b7586e102c3bac1af_1599684682.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 163104,178,2584.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/961162.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سیرمان طرح گردون مهر کد 8049,178,2585.jpg,4,l,1
"https://dkstatics-public.digikala.com/digikala-products/3220754.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح بلوچ جانمازی کد NKP.F 111,178,2586.jpg,2,t,
"https://dkstatics-public.digikala.com/digikala-products/3221989.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ساروق کد NKP.F 125,178,2587.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3283245.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 127,178,2588.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3285445.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 137,178,2589.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3285778.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 142,178,2590.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/3285840.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نرمین کسا طرح ترکمنی کد NKP.A 144,178,2591.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/110174606.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت 6 متری طرح لچک ترنج کد 1036001,178,2592.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/112942683.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نیم متری طرح بیجار کد 1105737,178,2593.jpg,0,l,
"https://dkstatics-public.digikala.com/digikala-products/1224674.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 116080,178,2594.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/b65c9c1aed285e70d4163a69b97920e4bf04d27e_1594210649.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت کناره کد 116019,178,2595.jpg,2,l,
"https://dkstatics-public.digikala.com/digikala-products/110587884.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد H1781,178,2596.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/113126112.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع ونیم مدل کشکولی کد R4280,178,2597.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/7d6f779980464c3259b1cc3513bcb1c37147a03b_1595332709.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری مدل ایلیاتی کد 185,178,2598.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/e30f81a4d6cac885061d5bb65fdc1c681fc831e8_1596481515.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری مدل سیرجان ایلیاتی کد 510703,178,2599.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/110096691.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد H1756,178,2600.jpg,2,k,
"https://dkstatics-public.digikala.com/digikala-products/110251236.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو متری کد H1771,178,2601.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/120101690.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 36,178,2602.jpg,4,l,
"https://dkstatics-public.digikala.com/digikala-products/119126279.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری مدل کاشمر گل ابریشم کد 507190,178,2603.jpg,1,h,
"https://dkstatics-public.digikala.com/digikala-products/117711410.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری مدل همدان کد 471098,178,2604.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/810215.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم گالری نور کد H1433,178,2605.jpg,4,k,
"https://dkstatics-public.digikala.com/digikala-products/1906838.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری گالری نور کد H1481,178,2606.jpg,4,t,
"https://dkstatics-public.digikala.com/digikala-products/2953545.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم گالری نور کد H1559,178,2607.jpg,4,t,
